Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Analyst rating,Price to earnings ratio forward,"Price to earnings ratio forward Non-GAAP, Annual"
DBD,Diebold Nixdorf Incorporated,67.08,USD,-2.3154215814766324,183005,0.7459988243705858,2277137224.6710353,USD,21.94738908519827,3.0564,USD,,0,Electronic technology,Electronic equipment/Instruments,Strong buy,10.492178259418326,12.483871742175667
FIGS,"FIGS, Inc.",13.68,USD,-5.131761442441055,4142135,1.8049561382065038,2272798480.5436893,USD,42.32673267326733,0.3232,USD,688.2926829268292,0,Consumer non-durables,Apparel/Footwear,Buy,38.26733988838693,37.159473356820584
CENT,Central Garden & Pet Company,40.84,USD,-2.085830736034518,79478,0.6941261545770859,2272763770.44258,USD,15.207030086386656,2.6856,USD,22.389828191222705,0,Consumer non-durables,Consumer sundries,Buy,13.69550637156271,13.732347007397445
PENN,"PENN Entertainment, Inc.",16.95,USD,-0.7029876977152958,2328116,0.9634878243016851,2272428648.5676627,USD,,-6.3443,USD,-1024.2778663831293,0,Consumer services,Casinos/Gaming,Buy,11.646899004550878,19.8616364582308
CENTA,Central Garden & Pet Company,35.29,USD,-2.1624618796784065,354479,1.166435340115841,2270985023.9315224,USD,13.140452785224904,2.6856,USD,22.389828191222705,0,Consumer non-durables,Consumer sundries,Buy,11.834339369550635,11.866173503698722
NWBI,"Northwest Bancshares, Inc.",15.5,USD,-0.7682458386683689,863663,1.0265561008357336,2270116369.526249,USD,14.859553254721504,1.0431,USD,-6.899321670831858,5.12163892445583,Finance,Savings banks,Neutral,11.04127013072864,11.0134114930278
LTC,"LTC Properties, Inc.",42.01,USD,1.9412763892259093,567938,1.4368221310954916,2264572665.716088,USD,15.396738134506139,2.7285,USD,49.580615097856466,5.53263770929386,Finance,Real estate investment trusts,Buy,20.80999989597477,19.21408404709623
NEO,"NeoGenomics, Inc.",17.56,USD,1.03567318757192,1147660,0.6234142836865803,2256028500.8883777,USD,,-0.4034,USD,50.557666380683905,0,Health services,Medical/Nursing services,Buy,64.62368480128953,96.09964591986953
BRVE,"Braveheart Bio, Inc.",29.41,USD,9.985041136873605,613403,2.1107588991073194,2245169399.4,USD,,,,,0,Health technology,Pharmaceuticals: major,Strong buy,,
OSW,OneSpaWorld Holdings Limited,22.12,USD,-1.2499999999999893,938930,0.8440514433321932,2245151440.5125,USD,28.078192434628082,0.7878,USD,16.14329942503316,0.892857142857143,Consumer services,Other consumer services,Strong buy,18.562232570004877,19.460404850321158
ESTA,Establishment Labs Holdings Inc.,75.29,USD,1.3460761879122356,433852,1.1890701971624698,2243784425.6947103,USD,,-1.3009,USD,57.488317375249174,0,Health technology,Medical specialties,Strong buy,,
SEDG,"SolarEdge Technologies, Inc.",36.43,USD,6.5204678362573,4216645,1.5726016672622072,2241382954.2622805,USD,,-4.5062,USD,84.95922883587728,0,Producer manufacturing,Electrical products,Neutral,104.12944865414902,
UWMC,UWM Holdings Corporation,1.39,USD,-5.442176870748304,10621933,0.9444579468066049,2233056837.1836734,USD,,-0.0832,USD,-25.49019607843137,27.2108843537415,Finance,Finance/Rental/Leasing,Buy,5.414691343116136,5.59786395176977
TRN,"Trinity Industries, Inc.",28.01,USD,-1.0946327683615773,450996,1.0700065719390066,2231542307.290961,USD,6.747283983330523,4.1513,USD,261.2339018447616,4.34322033898305,Producer manufacturing,Trucks/Construction/Farm machinery,Neutral,15.914772727272728,12.58876404494382
ADUS,Addus HomeCare Corporation,119.32,USD,0.471539238800933,149981,0.7681477406937355,2228217652.829909,USD,20.928560152947572,5.7013,USD,25.742705277783912,0,Health services,Medical/Nursing services,Buy,16.531041560911596,16.936594228612794
CALX,"Calix, Inc",35.34,USD,-1.7241379310344755,1301846,1.4817852593641523,2225147323.6551723,USD,47.02594810379242,0.7515,USD,,0,Electronic technology,Telecommunications equipment,Strong buy,18.60839336479665,20.52945546984511
CHA,Chagee Holdings Limited,12.59,USD,7.9759862778730675,2656422,1.8599750875750856,2224300352,USD,12.44440051398636,1.0117,USD,7.28525980911984,0,Consumer non-durables,Food: major diversified,Buy,8.756360952436893,9.274470599017365
BHVN,Biohaven Ltd.,14.72,USD,-6.182281708094321,3306519,0.8039713256332621,2223364344.780115,USD,,-4.646,USD,39.32824905975763,0,Health technology,Pharmaceuticals: major,Buy,,
OFG,OFG Bancorp,52.55,USD,-1.2589252160841822,196916,0.8844326010670738,2221051628.0608797,USD,10.352843830650722,5.0759,USD,19.613064379300596,2.44269071777527,Finance,Major banks,Neutral,10.665719504769637,10.35263987391647
RUN,Sunrun Inc.,9.22,USD,3.712035995500563,7271221,1.1116064853471603,2220609286.0697412,USD,6.199569661108122,1.4872,USD,,0,Electronic technology,Semiconductors,Buy,14.782890327628614,7.288070882417807
GSHD,"Goosehead Insurance, Inc.",62.32,USD,-4.431835608035568,291311,1.173772158998419,2213344933.147677,USD,45.40950160303118,1.3724,USD,20.038485087028786,0,Finance,Insurance brokers/Services,Buy,28.13571963242976,29.05334215997986
PTON,"Peloton Interactive, Inc.",5.04,USD,-6.666666666666672,13289858,1.9747445746842112,2211913854.2666664,USD,45.81818181818182,0.11,USD,,0,Consumer services,Other consumer services,Buy,15.48824859868227,15.62873081681825
SRPT,"Sarepta Therapeutics, Inc.",20.94,USD,-6.933333333333327,6242673,1.9013543481101352,2211829836.0266666,USD,,-2.8975,USD,-281.95359873451093,0,Health technology,Pharmaceuticals: major,Neutral,36.42733755129662,6.417541033647039
RAPP,"Rapport Therapeutics, Inc.",46.09,USD,0.6991479134804462,489386,1.6863876983216275,2211319257.9099846,USD,,-3.0415,USD,-23.527739420030862,0,Health technology,Biotechnology,Strong buy,,
HTH,Hilltop Holdings Inc.,38.6,USD,-1.6309887869520912,283269,1.3004268970383472,2211255864.332314,USD,14.330264330264331,2.6936,USD,21.180493071801337,2.03873598369011,Finance,Regional banks,Neutral,16.746203904555315,15.181907571288104
HUBG,"Hub Group, Inc.",36.06,USD,-1.6902944383860345,1054839,1.0973721571772486,2205195540.320611,USD,,,,,1.36314067611778,Transportation,Air freight/Couriers,Neutral,29.801652892561986,26.91044776119403
KOD,Kodiak Sciences Inc,35.07,USD,-0.8201357466063325,673162,1.1774585469915042,2204130487.220023,USD,,-4.1932,USD,-10.59766840744844,0,Health technology,Biotechnology,Strong buy,,
MTX,Minerals Technologies Inc.,70.52,USD,-1.727982162764784,190149,1.0984915664404584,2195200311.8455963,USD,,-2.1691,USD,-4877.753303964757,0.668896321070234,Process industries,Chemicals: specialty,Strong buy,10.799387442572742,11.665839536807278
PVLA,"Palvella Therapeutics, Inc.",152.28,USD,-3.1544136352073315,165031,0.8131304272419463,2194112326.7369623,USD,,-4.8353,USD,74.7188397007231,0,Health technology,Biotechnology,Strong buy,,
XRAY,DENTSPLY SIRONA Inc.,10.99,USD,-3.427065026362044,3158049,0.9135757976408355,2190899183.3057995,USD,,-2.7373,USD,42.32892297320075,2.81195079086116,Health technology,Medical specialties,Neutral,7.3945535984024,7.187850113377054
MD,"Pediatrix Medical Group, Inc.",26.94,USD,-0.3329633740288563,638923,1.0088306212413964,2188963230.244173,USD,12.939481268011528,2.082,USD,61.79670500466272,0,Health services,Medical/Nursing services,Neutral,11.463059079432107,11.474777212983623
FLYW,Flywire Corporation - Voting,17.97,USD,-3.126684636118608,1483954,1.1229302426066108,2186367961.6043124,USD,68.17147192716236,0.2636,USD,541.3625304136253,0,Commercial services,Miscellaneous commercial services,Buy,31.811390495882392,43.24628724487217
WU,Western Union Company (The),7,USD,-2.506963788300832,6620288,0.8780615610297792,2183152719.220056,USD,5.645161290322581,1.24,USD,-53.20048309178744,13.091922005571,Finance,Regional banks,Sell,4.866907462707322,5.411196848518955
DRVN,Driven Brands Holdings Inc.,13.22,USD,-2.5073746312684353,1058965,1.111628045150596,2181033189.9823003,USD,14.78416461641691,0.8942,USD,,0,Consumer services,Other consumer services,Buy,10.211246119610614,11.025854879065887
ICHR,Ichor Holdings,58.17,USD,3.174884710890385,650577,1.0476685089278812,2178712674.243171,USD,,-1.1731,USD,-92.81722550953319,0,Producer manufacturing,Industrial machinery,Strong buy,22.60280839019978,37.05128580764414
UFPT,"UFP Technologies, Inc.",281.21,USD,-2.6247446241213477,117277,0.9386034555064331,2178193672.017798,USD,30.31358133819138,9.2767,USD,7.540979805708181,0,Process industries,Industrial specialties,Buy,28.226850690087833,28.86425455478573
BKE,"Buckle, Inc. (The)",41.99,USD,-2.688296639629193,563762,1.2909050775053215,2163156707.656084,USD,9.68113803518318,4.3373,USD,8.68519307389681,3.24449594438007,Retail trade,Apparel/Footwear retail,Neutral,10.270554132962463,9.765761273535276
VOYG,"Voyager Technologies, Inc.",35.41,USD,4.331172657631111,1425262,1.4896053543192862,2161038876.4655275,USD,,-2.324,USD,-21.592633286244954,0,Technology services,Information technology services,Buy,,
UA,"Under Armour, Inc.",4.95,USD,-3.3203124999999987,2239201,0.9964782395630166,2154314127.2167974,USD,,-1.1586,USD,-602.4284475281873,0,Consumer non-durables,Apparel/Footwear,Neutral,63.35026939862038,45.419094370784975
ZBIO,"Zenas BioPharma, Inc.",33.05,USD,0.5170316301702998,441202,0.7949022708842418,2154090654.7019463,USD,,-9.6149,USD,-127.13077577246527,0,Health technology,Biotechnology,Strong buy,,
VIA,"Via Transportation, Inc.",26.39,USD,-6.185567010309273,666384,1.2422793763995552,2150933101.0927835,USD,,-1.2225,USD,-25.19201228878647,0,Technology services,Packaged software,Strong buy,159.93939393939394,
UAA,"Under Armour, Inc.",5.06,USD,-3.6190476190476266,6480455,1.0230956305437964,2147657410.5485716,USD,,-1.1586,USD,-602.4284475281873,0,Consumer non-durables,Apparel/Footwear,Neutral,64.12937404154468,46.22862154655752
CTOS,"Custom Truck One Source, Inc.",9.44,USD,2.720348204570185,1154424,1.1745506297715127,2147652045.318825,USD,100.53248136315229,0.0939,USD,,0,Finance,Finance/Rental/Leasing,Strong buy,43.60982144919502,69.92592592592592
URGN,UroGen Pharma Ltd.,43.815,USD,-0.6237242004989922,727718,1.0953705969885503,2141701823.4536176,USD,,-1.9938,USD,39.900527505651844,0,Health technology,Biotechnology,Strong buy,35.60747663551402,
HYMC,Hycroft Mining Holding Corporation,22.96,USD,1.1899515204936075,1598101,0.8551451576024423,2139451394.859409,USD,,-1.0796,USD,46.02809578563217,0,Non-energy minerals,Precious metals,Buy,,
AUPH,Aurinia Pharmaceuticals Inc,16.07,USD,-0.062189054726355796,970279,1.300847157675258,2138132420.2263682,USD,7.025136612021858,2.2875,USD,434.9625818521984,0,Health technology,Biotechnology,Buy,20.602564102564102,17.023305084745765
MCRI,"Monarch Casino & Resort, Inc.",119.28,USD,-1.8433179723502262,138057,0.8751671164309446,2137798316.7373273,USD,19.146067415730336,6.23,USD,16.907487333458448,0.987491770901909,Consumer services,Hotels/Resorts/Cruise lines,Neutral,17.208930234437048,17.433501524919837
ADMA,ADMA Biologics Inc,9.54,USD,-0.8316008316008323,1992626,1.2163539913849126,2136813823.796258,USD,13.541518807665009,0.7045,USD,-17.04933474626163,0,Health technology,Biotechnology,Strong buy,11.777777777777777,11.97489038707515
FCF,First,21.1,USD,-1.1246485473289525,918433,1.4389344371452342,2132280000.1968136,USD,12.919421993632135,1.6332,USD,24.93880048959609,2.57731958762887,Finance,Regional banks,Buy,11.279399273093503,12.173079264053705
KLRA,"Kailera Therapeutics, Inc.",16.43,USD,1.2322858903265514,1000513,1.2686841589373676,2130045548.6149108,USD,,,,,0,Health technology,Biotechnology,Strong buy,,
STGW,Stagwell Inc.,8.67,USD,-1.1402508551881374,909006,0.8662424679571021,2119602249.8654504,USD,146.9491525423729,0.059,USD,431.5315315315315,0,Commercial services,Miscellaneous commercial services,Buy,7.338576705478455,7.8007682002179175
CNXN,"PC Connection, Inc.",83.64,USD,-0.8417308832246518,146592,1.313848594436901,2110914650.2861886,USD,22.135768161969036,3.7785,USD,14.88294314381271,0.889152341434499,Technology services,Information technology services,Neutral,19.316397228637413,20.03353293413174
KSS,Kohl's Corporation,18.61,USD,-4.26954732510289,4672152,0.8072554561618135,2109935642.598765,USD,8.117421268428856,2.2926,USD,25.141921397379917,0,Retail trade,Department stores,Neutral,12.399648465635117,8.98775038684514
GNL,"Global Net Lease, Inc.",9.1,USD,-0.21929824561403044,1362827,0.8535859199445217,2104992461.9407895,USD,,-0.2788,USD,77.140045916694,8.33333333333333,Finance,Real estate investment trusts,Buy,,
NWN,Northwest Natural Holding Company,49.96,USD,1.5653588127668288,196043,1.1188596070696417,2102993209.0392358,USD,16.607938301974603,3.0082,USD,18.858903947212458,4.00487904045538,Utilities,Gas distributors,Buy,15.86031746031746,16.207623682076235
ALG,"Alamo Group, Inc.",172.53,USD,-0.5934547130675277,152436,0.942494807919291,2099856595.0286355,USD,20.67118757787789,8.3464,USD,-15.019090770248955,0.760543904125375,Producer manufacturing,Trucks/Construction/Farm machinery,Buy,15.495732768171246,16.46133332697257
ECPG,Encore Capital Group Inc,98.86,USD,1.6032887975334043,321526,0.843743029514185,2096757972.7488182,USD,7.482591583409023,13.212,USD,,0,Finance,Finance/Rental/Leasing,Buy,7.089279311581212,7.313482522655817
VERX,"Vertex, Inc.",12.92,USD,-6.172839506172837,1653896,1.2639207192176403,2095860921.08642,USD,600.9302325581396,0.0215,USD,,0,Technology services,Packaged software,Buy,13.898929395159904,15.760364391335214
CTRI,"Centuri Holdings, Inc.",20.7,USD,0.7789678675754632,1346981,0.9680546096866621,2089935403.0720544,USD,67.22962000649561,0.3079,USD,,0,Utilities,Gas distributors,Neutral,25.090757025714996,29.36607579852318
MESO,Mesoblast Limited,16.39,USD,-5.3695150115473425,151379,0.7458809489670777,2089622365.96208,USD,,-0.4455,USD,47.32797351619768,0,Health technology,Biotechnology,Strong buy,,
TIC,"TIC Solutions, Inc.",9.56,USD,2.1367521367521483,1363089,1.0979897949196922,2086186489.8247867,USD,,-0.5747,USD,,0,Commercial services,Miscellaneous commercial services,Buy,,
INVX,"Innovex International, Inc.",29.8,USD,-0.897904888593281,1314311,1.7348881327939292,2084087688.313934,USD,33.6685120325387,0.8851,USD,-69.37370242214533,0,Industrial services,Oilfield services/Equipment,Strong buy,18.183770801501563,18.576306855654618
PGNY,"Progyny, Inc.",27.15,USD,4.664610639938309,1854576,1.892140861742255,2083132635.6996915,USD,29.49163588963719,0.9206,USD,56.29881154499151,0,Commercial services,Miscellaneous commercial services,Strong buy,19.581821722479066,21.10967701805402
SRCE,1st Source Corporation,86.49,USD,-0.8483319958729899,82212,0.8001354776169954,2082837146.6240966,USD,12.292670447277533,7.0359,USD,21.671537517076793,1.92594290954947,Finance,Regional banks,Buy,11.880494505494505,11.946132596685082
COAG,"Hemab Therapeutics Holdings, Inc.",44.57,USD,0.3602792163927127,360079,0.9980091314430568,2081959013.572394,USD,,,,,0,Health technology,Biotechnology,Strong buy,,
ALGT,Allegiant Travel Company,76.06,USD,-2.6867963152507603,419839,0.8377331187914139,2079309758.3779428,USD,54.0659653113449,1.4068,USD,,0,Transportation,Airlines,Buy,8.768672482243323,11.673871386352806
ALMR,"Alamar Biosciences, Inc.",29.95,USD,-2.7597402597402643,221551,0.7817210416972461,2078313375.9285712,USD,,,,,0,Health technology,Biotechnology,Strong buy,,
ALKT,"Alkami Technology, Inc.",19.38,USD,-1.5744032503809156,3788972,3.670778084760045,2072535598.7780597,USD,,-0.4274,USD,-12.949260042283296,0,Technology services,Packaged software,Strong buy,20.802763397011827,24.626222733891932
PRDO,Perdoceo Education Corporation,33.09,USD,-0.3313253012048175,580191,1.1095735189918445,2070674734.0030122,USD,12.02092491008828,2.7527,USD,19.459271796207087,1.80722891566265,Consumer services,Other consumer services,Strong buy,,11.255102040816327
DV,"DoubleVerify Holdings, Inc.",13.35,USD,-0.07485029940119602,3210851,1.6256587742358948,2069084335.0935628,USD,37.052456286427976,0.3603,USD,17.476361265079895,0,Technology services,Packaged software,Neutral,23.43248110481954,30.34090909090909
CMPR,Cimpress plc,84.9,USD,-2.915951972555743,242985,1.3366312941755034,2067270428.7135506,USD,22.47756215085648,3.7771,USD,651.6616915422886,0,Commercial services,Commercial printing/Forms,Strong buy,16.795252225519288,16.98
SHAZ,"SharonAI Holdings, Inc.",57.63,USD,3.021094029317134,2782992,2.0688775396418295,2063355933.7068288,USD,,,,,0,Technology services,Data processing services,Strong buy,,
NTST,NetSTREIT Corp.,20.22,USD,0.6470881035340916,725535,0.7794800887629748,2061904972.1572921,USD,143.71002132196162,0.1407,USD,,4.33051269288203,Finance,Real estate investment trusts,Buy,57.18099396517106,66.90756035578146
BLKB,"Blackbaud, Inc.",45.26,USD,-3.906581740976653,308851,0.9084074699470605,2054355794.3520164,USD,14.126974218115986,3.2038,USD,,0,Technology services,Packaged software,Buy,8.028381374722837,8.629170638703526
PLGO,Pelagos Insurance Capital Limited,24.83,USD,-1.9352290679304975,341526,1.01683894050769,2054144471.556872,USD,6.080865966252785,4.0833,USD,,2.3696682464455,Finance,Multi-line insurance,Neutral,6.577243004096803,8.263384653067636
TILE,"Interface, Inc.",35.43,USD,-4.860365198711069,702273,1.369088257048356,2047870419.198174,USD,14.321516633655362,2.4739,USD,52.86085022244191,0.268528464017186,Producer manufacturing,Building products,Strong buy,,14.902208201892744
IQMX,IQM Quantum Computers Oyj,10.49,USD,-2.8703703703703747,262506,0.6920803301029079,2046559167,USD,,-1.2315,USD,,0,Electronic technology,Computer processing hardware,Buy,,
STC,Stewart Information Services Corporation,67.04,USD,-0.7256034355101361,342947,1.5902059704537657,2046208226.4498742,USD,14.705946870818437,4.5587,USD,46.73297283378396,3.10972900932919,Finance,Specialty insurance,Buy,10.681154628991592,12.282324920991162
UTZ,Utz Brands Inc,14.21,USD,0,1228663,0.4980717835195743,2045703046,USD,,-0.331,USD,-261.0705596107056,1.75932441942294,Consumer non-durables,Food: specialty/candy,Neutral,17.562897668003146,18.301219265607234
BRSL,"Brightstar Lottery PLC Trading under the Legal Name to begin at the market open on July 21, 2025.",11.11,USD,-1.6814159292035509,1724559,1.2253853934368628,2044240034.411504,USD,12.362301101591186,0.8987,USD,-5.030117298953817,8.05309734513274,Consumer services,Casinos/Gaming,Buy,17.26941215604958,21.087315913046613
HMN,Horace Mann Educators Corporation,50.4,USD,-1.0600706713780903,173085,0.9001744336626805,2041253009.0459363,USD,11.772400261608894,4.2812,USD,26.906773380761827,2.7875932469572,Finance,Property/Casualty insurance,Buy,10.657813350814402,10.472727272727273
GENB,"Generate Biomedicines, Inc.",15.9,USD,-2.989627821842588,1258143,0.5867983694269702,2040803596.5466747,USD,,,,,0,Health technology,Biotechnology,Strong buy,,
IMOS,ChipMOS TECHNOLOGIES INC.,57.06,USD,-0.9546953653879485,79482,1.3693475777732984,2040388745.199451,USD,27.91312004696214,2.0442,USD,1487.1118012422362,1.28480124978302,Electronic technology,Semiconductors,Buy,15.992909978079119,19.776044784111512
BFLY,"Butterfly Network, Inc.",7.52,USD,2.1739130434782505,3510374,0.7901441393487494,2040064612.043478,USD,,-0.2939,USD,-5.152057245080489,0,Health technology,Medical specialties,Strong buy,,
OLN,Olin Corporation,17.89,USD,2.993667242371903,3195230,1.0939301313467302,2039146853.9343696,USD,,-1.2267,USD,-912.9644921552435,4.60564191134139,Process industries,Industrial specialties,Neutral,50.40927598303723,
FLNC,"Fluence Energy, Inc.",11.04,USD,6.6666666666666625,9191634,1.682029768134895,2037944005.3333333,USD,,-0.6411,USD,-141.28716597666542,0,Producer manufacturing,Electrical products,Neutral,,
XPRO,Expro Ltd,18.1,USD,0.7795100222717181,812542,1.0292330134030245,2033519540.4231625,USD,100.72342793544797,0.1797,USD,-70.42948823432616,0,Industrial services,Oilfield services/Equipment,Buy,16.686872225577012,19.545570876451475
EZPW,"EZCORP, Inc.",33.09,USD,-0.6902761104441683,460670,0.4535457933866413,2033161311.5222094,USD,16.817442569627975,1.9676,USD,59.55238404151799,0,Finance,Finance/Rental/Leasing,Buy,16.289034117871765,16.323466080094004
CHCO,City Holding Company,144.64,USD,-0.6388678986054867,102380,1.013404496673127,2031492087.2685304,USD,15.82182939902426,9.1418,USD,10.176681852146459,2.39060245929793,Finance,Major banks,Neutral,15.415243868646435,15.617408054453616
GENI,Genius Sports Limited,7.31,USD,-2.403204272363159,3749200,0.7884773287636474,2029453188.46996,USD,,-0.6102,USD,-209.27521540800805,0,Technology services,Internet software/Services,Strong buy,185.70267249263281,
ALVO,Alvotech,5.19,USD,-2.4436090225563887,632630,0.532709426514047,2026339329.8853385,USD,,-0.5573,USD,-365.50738446879467,0,Health technology,Biotechnology,Buy,35.05572441742655,
WRD,WeRide Inc.,6.08,USD,1.6722408026755793,2966897,1.684101917643933,2026111882.78528,USD,,-0.7159,USD,41.20883633078755,0,Technology services,Packaged software,Strong buy,,
BLBD,Blue Bird Corporation,63.95,USD,0.5029074336005034,348888,0.6049556047189201,2025682711.5676568,USD,7.772430054206471,8.2278,USD,134.87197054037853,0,Consumer durables,Motor vehicles,Strong buy,13.13836911236192,13.220567440398913
PRGO,Perrigo Company plc,14.58,USD,-2.27882037533512,3061989,1.171536787841195,2023255771.5160863,USD,,-12.5104,USD,-2139.198138535887,7.77479892761394,Health technology,Pharmaceuticals: major,Buy,6.173780487804878,6.57744261993344
PDFS,"PDF Solutions, Inc.",47.84,USD,4.79737130339541,515818,0.7584774691675257,2020150024.5485215,USD,189.54041204437402,0.2524,USD,1057.798165137615,0,Technology services,Information technology services,Strong buy,32.93881120084826,36.981236505984334
KARD,"Kardigan, Inc.",21.6,USD,3.597122302158273,538072,1.8694116240998149,2019679797.755396,USD,,,,,0,Health technology,Biotechnology,Strong buy,,
GTY,Getty Realty Corporation,32.61,USD,0.24592683676605684,227530,0.5329892043508673,2019625307.9040885,USD,19.92545521202493,1.6366,USD,42.436901653611834,5.91761450968337,Finance,Real estate investment trusts,Buy,23.591628263653266,21.60581349432458
SHO,"Sunstone Hotel Investors, Inc.",10.86,USD,-1.808318264014476,2733223,1.2316773648923445,2019351256.74141,USD,48.39572192513369,0.2244,USD,953.5211267605634,3.25497287522604,Finance,Real estate investment trusts,Neutral,50.23057034361225,36.62225459548595
HAPN,"Happen, Inc.",17.49,USD,-1.4647887323943751,1146175,1.1736277972567517,2018476529.594366,USD,10.536779324055665,1.6599,USD,159.03558052434454,0,Finance,Major banks,Strong buy,8.97760987177776,9.60989010989011
TH,Target Hospitality Corp.,20.25,USD,3.739754098360658,1702791,1.2333292700177505,2017374316.8288934,USD,,-0.3771,USD,-453.08988764044943,0,Consumer services,Hotels/Resorts/Cruise lines,Strong buy,46.9111606863624,
KARO,Karooooo Ltd.,65.17,USD,-0.473427000610877,64182,1.2639775649988774,2013316530.195174,USD,33.432514235879545,1.9493,USD,13.841032529346501,0,Technology services,Packaged software,Strong buy,25.60214972812025,26.56665067629461
PLPC,Preformed Line Products Company,411.71,USD,3.327895595432298,75052,1.0118779576923596,2012727134.7425776,USD,46.41182305992695,8.8708,USD,3.636894678427469,0.208307190362655,Producer manufacturing,Building products,Strong buy,30.451923076923077,31.025621703089676
ASAN,"Asana, Inc.",8.79,USD,-0.22701475595915266,7424476,1.2002239088834978,2012647452.377979,USD,,-0.6532,USD,26.935123042505595,0,Technology services,Packaged software,Buy,22.72703767672276,23.570675826783685
SPB,"Spectrum Brands Holdings, Inc.",87.48,USD,-1.1525423728813515,334368,1.1027310045145722,2011654732.1491525,USD,26.526775426041603,3.2978,USD,23.18093530554311,2.12429378531073,Consumer durables,Electronics/Appliances,Buy,16.91660623640319,13.717741628186792
ZYME,Zymeworks Inc.,28.11,USD,-3.6998972250770876,443270,0.5178618952387828,2010124879.3093524,USD,,-2.0145,USD,-105.49831684178312,0,Health technology,Pharmaceuticals: major,Strong buy,9.458519127676212,19.27612030877451
PLBL,Polibeli Group Ltd,5.47,USD,1.296296296296285,107956,0.30419163768858765,2004139467.9907408,USD,,,,,0,Retail trade,Electronics/Appliance stores,No rating,,
AGIO,"Agios Pharmaceuticals, Inc.",33.55,USD,1.3595166163141865,816359,1.086216295366677,2002998029.4018123,USD,,-7.0101,USD,-163.46279196089085,0,Health technology,Pharmaceuticals: major,Buy,,
VCEL,Vericel Corporation,39.08,USD,-2.7618810649415266,410295,0.8350322161919258,2001154314.0353327,USD,84.55214192990047,0.4622,USD,270.64955894145953,0,Health technology,Pharmaceuticals: major,Strong buy,55.6803820688653,73.1235428618474
GRC,Gorman-Rupp Company (The),75.49,USD,0.19909742500662525,112271,0.8350800411176749,1993709078.1202548,USD,31.895386175426733,2.3668,USD,19.922983380624242,1.00876028670029,Producer manufacturing,Industrial machinery,Buy,25.474693529211866,26.86476868327402
PEB,Pebblebrook Hotel Trust,17.64,USD,-2.163061564059903,2977706,1.5188103959523633,1990545657.5041597,USD,,-0.689,USD,-19.95125348189414,0.221852468108708,Finance,Real estate investment trusts,Neutral,,
NEXT,NextDecade Corporation,7.47,USD,1.771117166212533,1881677,0.8407871422382852,1988405164.9495912,USD,,-1.3606,USD,-71.38178611915858,0,Energy minerals,Oil & gas production,Buy,,
MLCO,Melco Resorts & Entertainment Limited,5.12,USD,-1.7274472168905923,2008904,1.3432858475699574,1981071584,USD,8.563304900485031,0.5979,USD,336.1050328227571,0,Consumer services,Hotels/Resorts/Cruise lines,Buy,10.50525775839959,11.48007802865535
EMAT,Evolution Metals & Technologies Corp.,3.185,USD,5.463576158940398,1043654,0.7901215986915368,1980434893.071192,USD,,-1.0098,USD,-90.70821529745045,0,Non-energy minerals,Other metals/Minerals,Strong buy,,
BLX,"Bladex, Inc. Class E",56.33,USD,1.24011502516175,148052,1.0403178319521171,1975987997.1162834,USD,9.302133562322478,6.0556,USD,1.5052465721278006,4.83015815959741,Finance,Major banks,Strong buy,,8.941269841269841
NVCR,NovoCure Limited,16.85,USD,-6.075808249721292,1460201,1.4923055665759757,1962112572.5,USD,,-1.3095,USD,16.116840689257565,0,Health technology,Medical specialties,Buy,,
TMC,TMC the metals company Inc.,4.43,USD,-0.2252252252252404,5038982,0.7317122294323184,1954230146.2680175,USD,,-0.7377,USD,-97.40433502809742,0,Non-energy minerals,Other metals/Minerals,Strong buy,,
AVEX,AEVEX Corp.,17.11,USD,3.885853066180939,1180472,0.8869803894165439,1951253407.0078933,USD,21.871404831905917,0.7823,USD,,0,Electronic technology,Aerospace & defense,Strong buy,37.640133049400745,37.726280510660814
NBTX,Nanobiotix S.A.,38.19,USD,-1.5721649484536069,102897,0.5841309308900167,1950242095.02178,USD,,-0.5718,USD,50.79173838209983,0,Health technology,Pharmaceuticals: major,Strong buy,110.97453600788067,
MFP,"Midera Food Processing, Inc.",42.91,USD,-5.08737005087371,306758,0.6592114854317525,1940838720.0732138,USD,,,,,0,Producer manufacturing,Industrial machinery,Buy,16.778103616813294,19.91183294663573
STOK,"Stoke Therapeutics, Inc.",30.05,USD,0.8050989600805166,680963,0.8684802096913373,1939013630.5467963,USD,,-3.3727,USD,-499.1360946745562,0,Health technology,Biotechnology,Strong buy,,
PRLB,"Proto Labs, Inc.",81.03,USD,-0.5034381139489152,141585,0.8815837811248856,1938391289.3542485,USD,64.55030669959372,1.2553,USD,108.59089398471254,0,Process industries,Chemicals: specialty,Strong buy,35.45652407919367,36.59891598915989
SMA,"SmartStop Self Storage REIT, Inc.",32.6,USD,0.06138735420504336,456516,0.5543889979074825,1934561146.3290365,USD,64.22379826635145,0.5076,USD,,4.91098219766728,Finance,Real estate investment trusts,Buy,65.15100644315474,54.348188504857994
